"anio","mes","division","indice"
2012,8,10,95.0435678815703
2012,8,11,70.9327692205989
2012,8,12,82.3926704438942
2012,8,13,78.5676030286751
2012,9,1,41.8546633878612
2012,9,2,82.4240092343208
2012,9,3,87.4854481955762
2012,9,4,80.1899173936539
2012,9,5,80.9491268033409
2012,9,6,77.5230701625897
2012,9,7,80.2468244803695
2012,9,8,90.5831611106119
2012,9,9,79.8518292217215
2012,9,10,95.0435678815703
2012,9,11,71.2104184570635
2012,9,12,82.4632567098081
2012,9,13,78.9728556611982
2012,10,1,41.9687087921878
2012,10,2,82.1085032704886
2012,10,3,87.7349076999833
2012,10,4,79.410175248977
2012,10,5,81.1313591495823
2012,10,6,77.6768712465211
2012,10,7,79.9725750577367
2012,10,8,90.4214215113666
2012,10,9,79.9816695944397
2012,10,10,95.0529373184671
2012,10,11,71.4484035168903
2012,10,12,82.7695068844134
2012,10,13,79.2949157288826
2012,11,1,42.1219573042517
2012,11,2,81.362062331666
2012,11,3,87.9677365707633
2012,11,4,79.8733884042306
2012,11,5,81.3515565679574
2012,11,6,77.8746154972901
2012,11,7,78.0528290993071
2012,11,8,90.385479378201
2012,11,9,79.9969449324066
2012,11,10,95.0810456291576
2012,11,11,71.507899781847
2012,11,12,82.7161287623562
2012,11,13,79.4783149249693
2012,12,1,42.3464841940197
2012,12,2,80.015390534821
2012,12,3,88.2754032928654
2012,12,4,81.5177951053809
2012,12,5,81.5489749430524
2012,12,6,77.9698256921048
2012,12,7,78.1394341801385
2012,12,8,90.4214215113666
2012,12,9,80.6003207820972
2012,12,10,95.0904150660545
2012,12,11,71.6467244000793
2012,12,12,83.8276762495698
2012,12,13,79.5604182485572
2013,1,1,42.7100039203107
2013,1,2,79.5690650250096
