"anio","mes","r1","r2","r3","r4","r5","r6","r7","r8"
"2017",11,83.2915796798887,64.2560359348681,78.4477979673545,69.0498360390268,80.3839156891036,78.1281032770606,64.9740932642487,76.7206703910615
"2017",12,83.8274182324287,65.4800673778776,79.0945488142901,69.8838103720497,81.5005332162349,78.7425521350546,65.3181347150259,78.3575418994413
"2018",1,83.7091162143354,65.1057458356728,79.0575916230366,69.4465811100765,81.1680572109654,78.2522343594836,64.9036269430052,77.8659217877095
"2018",2,83.7091162143354,65.1656372824256,79.0206344317832,69.6611473219708,80.5721096543504,77.9232869910626,64.6176165803109,77.3743016759776
"2018",3,83.848295059151,65.8880778588808,79.3162919618109,69.6206631310473,80.5658365221755,78.0163853028798,64.9284974093264,77.3463687150838
"2018",4,83.9387613082812,65.7308628111548,79.5441946412073,69.8190356665722,80.6912991656734,78.103277060576,64.7295336787565,77.0111731843575
"2018",5,84.0848990953375,66.1688190155344,79.7351401293502,70.6732520950569,81.0237751709429,78.227408142999,65.5170984455958,77.659217877095
"2018",6,84.2310368823939,68.0890885270448,79.9445642131198,71.2400307679851,81.0488676996424,78.432224428997,66.3626943005181,78.1061452513966
"2018",7,84.384133611691,68.7329215796369,80.3264551894056,71.2076434152463,81.312339250988,78.7053128103277,66.8642487046632,78.463687150838
"2018",8,84.5302713987474,69.7885083286543,80.4681244225439,71.5031780089875,81.1429646822659,79.2018371400198,67.3823834196891,79.340782122905
"2018",9,84.6346555323591,70.6494478757253,80.5112411456729,73.5111938787903,81.8581017502039,79.6362959285005,67.4735751295337,79.6480446927374
"2018",10,84.8921363952679,70.3574770728056,80.9732060363413,74.1710861908425,81.9772912615269,79.6797418073485,68.2321243523316,79.4469273743017
"2018",11,84.6207376478775,70.2227213176118,80.6775485063135,73.8391158252702,81.9333793363026,79.3197616683217,68.1906735751295,79.195530726257
"2018",12,84.6485734168406,69.4965375257346,80.7206652294426,74.0415367798875,82.146665830249,79.4687189672294,68.7626943005181,79.463687150838
"2019",1,84.3284620737648,72.360097323601,81.2011087157376,75.7378243795798,83.2193714321561,80.7286494538232,71.0715025906736,81.7486033519553
"2019",2,84.4676409185804,72.4873666479506,81.0902371419772,76.3977166916319,83.3824728687033,80.7845084409136,71.0093264248705,81.4469273743017
"2019",3,84.6137787056367,71.8847089650009,81.3181398213736,75.0900773248047,83.2883758860799,80.6852035749752,71.5564766839378,82.0670391061452
"2019",4,85.0869867780097,72.8804042672656,81.6753926701571,76.2762641188616,83.9846935574933,81.0762164846077,71.0839378238342,83.1340782122905
"2019",5,85.3862212943633,71.9820325659742,81.792423775793,79.4907088781831,83.6020324948247,80.9086395233366,70.9637305699482,82.4748603351955
"2019",6,85.7828810020877,74.3440014972862,82.2605481983369,78.7943807942998,83.4765698513268,81.5106752730884,73.1357512953368,82.5083798882682
"2019",7,85.7202505219207,74.5349054838106,82.5007699414844,78.72555766973,83.5267549087259,81.3803376365442,72.8248704663212,82.7150837988827
"2019",8,85.5323590814196,73.3258469024892,82.4391746227287,77.9361159467228,82.8241641051377,80.5858987090367,70.8435233160622,82.7765363128491
"2019",9,85.6228253305498,72.0306943664608,82.2543886664614,77.021173231853,82.8429835016624,80.3066037735849,69.4880829015544,81.268156424581
